"","COMID"
"1026",8468443
"1027",8468469
"1028",8468511
"1029",8468567
"1030",8468533
"1031",8468515
"1032",8468375
"1033",8468773
"1034",8468805
"1035",8468689
"1036",8468639
"1037",8468635
"1038",8468589
"1039",8468617
"1040",8468637
"1041",8468587
"1042",8468593
"1043",8468591
"1044",8468853
"1045",8468541
"1046",8467245
"1047",8467243
"1048",8467049
"1049",8467087
"1050",8467157
"1051",8467201
"1052",8467241
"1053",8467173
"1054",8467149
"1055",8467207
"1056",8467223
"1057",8467259
"1058",8467269
"1059",8467289
"1060",8467293
"1061",8467301
"1062",8467327
"1063",8467331
"1064",8467575
"1065",8467581
"1066",8467391
"1067",8467255
"1068",8467141
"1069",8467239
"1070",8467253
"1071",8467297
"1072",8467577
"1073",8466855
"1074",8466737
"1075",8465371
"1076",8466669
"1077",8465369
"1078",8466651
"1079",8465351
"1080",8465311
"1081",8465457
"1082",8465459
"1083",8465361
"1084",8466789
"1085",8466881
"1086",8466829
"1087",8466853
"1088",8466735
"1089",8466819
"1090",8466717
"1091",8466683
"1092",8466643
"1093",8467593
"1094",8466743
"1095",8466785
"1096",8466769
"1097",8466713
"1098",8466729
"1099",8467559
"1100",8466647
"1101",8467555
"1102",8465357
"1103",8465317
"1104",8465309
"1105",8465497
"1106",8465431
"1107",8465255
"1108",8465219
"1109",8465213
"1110",8465161
"1111",8465127
"1112",8465085
"1113",8465425
"1114",8465109
"1115",8465243
"1116",8465433
"1117",8465315
"1118",8465247
"1119",8465047
"1120",8465063
"1121",8465089
"1122",8465141
"1123",8465081
"1124",8465035
"1125",8465039
"1126",8465005
"1127",8465019
"1128",8465009
"1129",8464995
"1130",8464935
"1131",8464949
"1132",8464889
"1133",8464835
"1134",8464809
"1135",8464817
"1136",8465445
"1137",8464917
"1138",8464929
"1139",8465481
"1140",8464987
"1141",8464919
"1142",8465485
"1143",8464903
"1144",8465479
"1145",8464847
"1146",8464841
"1147",8464811
"1148",8465417
"1149",8464771
"1150",8464727
"1151",8464667
"1152",8464665
"1153",8464673
"1154",8464671
"1155",8464677
"1156",8464695
"1157",8464697
"1158",8464705
"1159",8464721
"1160",8464733
"1161",8464761
"1162",8464797
"1163",8465413
"1164",8464821
"1165",8464845
"1166",8464853
"1167",8464823
"1168",8465477
"1169",8464833
"1170",8464857
"1171",8464813
"1172",8465409
"1173",8464787
"1174",8464765
"1175",8464745
"1176",8464717
"1177",8464689
"1178",8464661
"1179",8465473
"1180",8464657
"1181",8464649
"1182",8464655
"1183",8464685
"1184",8464743
"1185",8465475
"1186",8464779
"1187",8465405
"1188",8465763
"1189",8465785
"1190",8464973
"1191",8464951
"1192",8464961
"1193",8464965
"1194",8465455
"1195",8465453
"1196",8464923
"1197",8465185
"1198",8465179
"1199",8465173
"1200",8465129
"1201",8464999
"1202",8465073
"1203",8465831
"1204",8465837
"1205",8468181
"1206",8465877
"1207",8468201
"1208",8465083
"1209",8465113
"1210",8465115
"1211",8465117
"1212",8465261
"1213",8465275
"1214",8466709
"1215",8466705
"1216",8466673
"1217",8466697
"1218",8466665
"1219",8466663
"1220",8468173
"1221",8468155
"1222",8465867
"1223",8465871
"1224",8468279
"1225",8468277
"1226",8465873
"1227",8468169
"1228",8468207
"1229",8468185
"1230",8466751
"1231",8466761
"1232",8466791
"1233",8466817
"1234",8466815
"1235",8466767
"1236",8466799
"1237",8466861
"1238",8466845
"1239",8466811
"1240",8466827
"1241",8466883
"1242",8466837
"1243",8466859
"1244",8467017
"1245",8467035
"1246",8467013
"1247",8468751
"1248",8468747
"1249",8468231
"1250",8468739
"1251",8468909
"1252",8468907
"1253",8468241
"1254",8465321
"1255",25342179
"1256",8471051
"1257",25527270
"1258",8468839
"1259",8468833
"1260",8468825
"1261",8468827
"1262",8465447
"1263",8468821
"1264",8468819
"1265",8468843
"1266",8468845
"1267",8476844
"1268",8476526
"1269",8477172
"1270",8477222
"1271",8476588
"1272",8476062
"1273",8474818
"1274",8476390
"1275",8476164
"1276",8476178
"1277",8476054
"1278",8476198
"1279",8476580
"1280",8476860
"1281",8476594
"1282",8476602
"1283",8476556
"1284",8476476
"1285",8476460
"1286",8476530
"1287",8476512
"1288",8476544
"1289",8476564
"1290",8476558
"1291",8477220
"1292",8476572
"1293",8476842
"1294",8476434
"1295",8477218
"1296",8476432
"1297",8476438
"1298",8476466
"1299",8476462
"1300",8476546
"1301",8476550
"1302",8476494
"1303",8476482
"1304",8476484
"1305",8476514
"1306",8476538
"1307",8476552
"1308",8476856
"1309",8476578
"1310",8476590
"1311",8476834
"1312",8476458
"1313",8476428
"1314",8477216
"1315",8476826
"1316",8476442
"1317",8476444
"1318",8477136
"1319",8476400
"1320",8476384
"1321",8476422
"1322",8476416
"1323",8476408
"1324",8476394
"1325",8476402
"1326",8476322
"1327",8476350
"1328",8476404
"1329",8476340
"1330",8476356
"1331",8476300
"1332",8476314
"1333",8476306
"1334",8476358
"1335",8476298
"1336",8476240
"1337",8476278
"1338",8476230
"1339",8476308
"1340",8476248
"1341",8476782
"1342",8476180
"1343",8476168
"1344",8476216
"1345",8476234
"1346",8476238
"1347",8476252
"1348",8476260
"1349",8476256
"1350",8476788
"1351",8476120
"1352",8476160
"1353",8476192
"1354",8476752
"1355",8476754
"1356",8476146
"1357",8476184
"1358",8476078
"1359",8476086
"1360",8476090
"1361",8476036
"1362",8476094
"1363",8476070
"1364",8476008
"1365",8476024
"1366",8475966
"1367",8475978
"1368",8475984
"1369",8475976
"1370",8476004
"1371",8476016
"1372",8476080
"1373",8476048
"1374",8476082
"1375",8476104
"1376",8476096
"1377",8476108
"1378",8476130
"1379",8476110
"1380",8476206
"1381",8476176
"1382",8476116
"1383",8476166
"1384",8476122
"1385",8476196
"1386",8476150
"1387",8476188
"1388",8476136
"1389",8476204
"1390",8476154
"1391",8477208
"1392",8476138
"1393",8477206
"1394",8476284
"1395",8476294
"1396",8476810
"1397",8476282
"1398",8476336
"1399",8476316
"1400",8476272
"1401",8476360
"1402",8476372
"1403",8476374
"1404",8477212
"1405",8476344
"1406",8476326
"1407",8476814
"1408",8476448
"1409",8476420
"1410",8476464
"1411",8476566
"1412",8474862
"1413",8474850
"1414",8474842
"1415",8477256
"1416",8474808
"1417",8484180
"1418",8476456
"1419",8475170
"1420",8474902
"1421",8474988
"1422",8474918
"1423",8475992
"1424",8475990
"1425",8475962
"1426",8476522
"1427",8476028
"1428",25342330
"1429",8477044
"1430",8477142
"1431",8476956
"1432",8477182
"1433",8477186
"1434",8475270
"1435",8475362
"1436",8465349
"1437",8465761
"1438",8464997
"1439",8466041
"1440",8465797
"1441",8466035
"1442",8465803
"1443",8466033
"1444",8465801
"1445",8468547
"1446",8468549
"1447",8468545
"1448",8467151
"1449",8467165
"1450",8467229
"1451",8467263
"1452",8467267
"1453",8467283
"1454",8467309
"1455",8467313
"1456",8467319
"1457",8467337
"1458",8467341
"1459",8467375
"1460",8467385
"1461",8468619
"1462",8467407
"1463",8468671
"1464",8468657
"1465",8468733
"1466",8468735
"1467",8468731
"1468",8468479
"1469",8468489
"1470",8468483
"1471",8467251
"1472",8467349
"1473",8467367
"1474",8467379
"1475",8467393
"1476",8467431
"1477",8467403
"1478",8468311
"1479",8468369
"1480",8468437
"1481",8468435
"1482",8467117
"1483",8468455
"1484",8468343
"1485",8468323
"1486",8468771
"1487",8468365
"1488",8468347
"1489",8468319
"1490",8468259
"1491",8468255
"1492",8468215
"1493",8468867
"1494",8468581
"1495",8468599
"1496",8465843
"1497",8468411
"1498",8468301
"1499",8468307
"1500",8468303
"1501",8465881
"1502",8468211
"1503",8468243
"1504",8468167
"1505",8468157
"1506",8468355
"1507",8468357
"1508",8468781
"1509",8468439
"1510",8468431
"1511",8468851
"1512",8468399
"1513",8468387
"1514",8468353
"1515",8468659
"1516",8468807
"1517",8468675
"1518",8468673
"1519",8465825
"1520",8467119
"1521",8467057
"1522",8467019
"1523",8467063
"1524",8466987
"1525",8466919
"1526",8466903
"1527",8466999
"1528",8466959
"1529",8466949
"1530",8466941
"1531",8466885
"1532",8467023
"1533",8467001
"1534",8466927
"1535",8466895
"1536",8467635
"1537",8466909
"1538",8466887
"1539",8467051
"1540",8467033
"1541",8467079
"1542",8467621
"1543",8467619
"1544",8467111
"1545",8467039
"1546",8466955
"1547",8466831
"1548",8466939
"1549",8466871
"1550",8467641
"1551",8467167
"1552",8467123
"1553",8467047
"1554",8467081
"1555",8468305
"1556",8468329
"1557",8468391
"1558",8468415
"1559",8468471
"1560",8468501
"1561",8468419
"1562",8468457
"1563",8468383
"1564",8468405
"1565",8468401
"1566",8468395
"1567",8468371
"1568",8468267
"1569",8468219
"1570",8468205
"1571",8468233
"1572",8468229
"1573",8468265
"1574",8468287
"1575",8468417
"1576",8468421
"1577",8468447
"1578",8468475
"1579",8468787
"1580",8468493
"1581",8468561
"1582",8468539
"1583",8468623
"1584",8468641
"1585",8468891
"1586",8468605
"1587",8468625
"1588",8468507
"1589",8468553
"1590",8468579
"1591",8468531
"1592",8468293
"1593",8468317
"1594",8468379
"1595",8468485
"1596",8468857
"1597",8468517
"1598",8468535
"1599",8468449
"1600",8468397
"1601",8468427
"1602",8468513
"1603",8468529
"1604",8468575
"1605",8468889
"1606",8468677
"1607",8468803
"1608",8468707
"1609",8468709
"1610",8468683
"1611",8468719
"1612",8468727
"1613",8468723
"1614",8468813
"1615",8468743
"1616",8468741
"1617",8468729
"1618",8468897
"1619",8468711
"1620",8468895
"1621",8468715
"1622",8468705
"1623",8468793
"1624",8468693
"1625",8468613
"1626",8468887
"1627",8468609
"1628",8468595
"1629",8467247
"1630",8467277
"1631",8467113
"1632",8467363
"1633",8467383
"1634",8467395
"1635",8467423
"1636",8467443
"1637",8467455
"1638",8467585
"1639",8467449
"1640",8467457
"1641",8467401
"1642",8467405
"1643",8467439
"1644",8467351
"1645",8467365
"1646",8467281
"1647",8467233
"1648",8467279
"1649",8467235
"1650",8467325
"1651",8467191
"1652",8467643
"1653",8467249
"1654",8467199
"1655",8467271
"1656",8467261
"1657",8467291
"1658",8467645
"1659",8467579
"1660",8467629
"1661",8467631
"1662",8467361
"1663",8467371
"1664",8467649
"1665",8467417
"1666",8467369
"1667",8467647
"1668",8467339
"1669",8467305
"1670",8467315
"1671",8467317
"1672",8467299
"1673",8467323
"1674",8466843
"1675",8466755
"1676",8466803
"1677",8466851
"1678",8467557
"1679",8465335
"1680",8465359
"1681",8465265
"1682",8465251
"1683",8465253
"1684",8465257
"1685",8465211
"1686",8465111
"1687",8465163
"1688",8465107
"1689",8465153
"1690",8465003
"1691",8464931
"1692",8464851
"1693",8464679
"1694",8464681
"1695",8464789
"1696",8464757
"1697",8464747
"1698",8464737
"1699",8464709
"1700",8464769
"1701",8464751
"1702",8464783
"1703",8464801
"1704",8464805
"1705",8464703
"1706",8465091
"1707",8465033
"1708",8465059
"1709",8465051
"1710",8465029
"1711",8465011
"1712",8464991
"1713",8464971
"1714",8464959
"1715",8465813
"1716",8466039
"1717",8465819
"1718",932080033
"1719",932080034
"1720",8465849
"1721",8465859
"1722",8466051
"1723",8466049
"1724",8465137
"1725",8465123
"1726",8465493
"1727",8465149
"1728",8465191
"1729",8465199
"1730",8465217
"1731",8465277
"1732",8465285
"1733",8465245
"1734",8465203
"1735",8466677
"1736",8465337
"1737",8465325
"1738",8466639
"1739",8465333
"1740",8466631
"1741",8465289
"1742",8465469
"1743",8466621
"1744",8465327
"1745",8465301
"1746",8465267
"1747",8465465
"1748",8465297
"1749",8465295
"1750",8465279
"1751",8465471
"1752",8465501
"1753",8466629
"1754",8466637
"1755",8466655
"1756",8466657
"1757",8466723
"1758",8466707
"1759",8465869
"1760",8468153
"1761",8465865
"1762",8468263
"1763",8468291
"1764",8468195
"1765",8468865
"1766",8468187
"1767",8468191
"1768",8468221
"1769",8468869
"1770",8466765
"1771",8466807
"1772",8466835
"1773",8466983
"1774",8467015
"1775",8468749
"1776",8468745
"1777",8467627
"1778",8468251
"1779",8468281
"1780",25342183
"1781",8468829
"1782",8468863
"1783",8468861
"1784",8467607
"1785",8467609
"1786",8468817
"1787",8468847
"1788",8476518
"1789",8476510
"1790",8476500
"1791",8477144
"1792",8476534
"1793",8476560
"1794",8476606
"1795",8476600
"1796",8476474
"1797",8476496
"1798",8476486
"1799",8476846
"1800",8476850
"1801",8476864
"1802",8476582
"1803",8476586
"1804",8476596
"1805",8476548
"1806",8477180
"1807",8476576
"1808",8476504
"1809",8476542
"1810",8476410
"1811",8476352
"1812",8476266
"1813",8476244
"1814",8476792
"1815",8476236
"1816",8476320
"1817",8476262
"1818",8476148
"1819",8476152
"1820",8476056
"1821",8477204
"1822",8476170
"1823",8476756
"1824",8476186
"1825",8476134
"1826",8476270
"1827",8476318
"1828",8476370
"1829",8476328
"1830",8474788
"1831",8474836
"1832",8474852
"1833",25342341
"1834",8477184
"1835",8475246
"1836",8475262
"1837",8475264
"1838",8475266
"1839",8464957
"1840",8464941
"1841",8466037
"1842",8468783
"1843",8468445
"1844",8466869
"1845",8466913
"1846",8466893
"1847",8466857
"1848",8468337
"1849",8468271
"1850",8468873
"1851",8468325
"1852",8468297
"1853",8468349
"1854",8468373
"1855",8468359
"1856",8468393
"1857",8468299
"1858",8468345
"1859",8468253
"1860",8468257
"1861",8468877
"1862",8468213
"1863",8468177
"1864",8468237
"1865",8468261
"1866",8468327
"1867",8468193
"1868",8468217
"1869",8468849
"1870",8468871
"1871",8468161
"1872",8468203
"1873",8468841
"1874",8468165
"1875",8465879
"1876",8468295
"1877",8468289
"1878",8468339
"1879",8468331
"1880",8468777
"1881",8468341
"1882",8468361
"1883",8468779
"1884",8468389
"1885",8468385
"1886",8468363
"1887",8468463
"1888",8468497
"1889",8468487
"1890",8468423
"1891",8468879
"1892",8468491
"1893",8468523
"1894",8468461
"1895",8468453
"1896",8468451
"1897",8468543
"1898",8468883
"1899",8468425
"1900",8468661
"1901",8468893
"1902",8468809
"1903",8468725
"1904",8468713
"1905",8468737
"1906",8468899
"1907",8467273
"1908",8467311
"1909",8467321
"1910",8467345
"1911",8467333
"1912",8467357
"1913",8467377
"1914",8468621
"1915",8468885
"1916",8467427
"1917",8467447
"1918",8467389
"1919",8467437
"1920",8467381
"1921",8467355
"1922",8467359
"1923",8467295
"1924",8467335
"1925",8467265
"1926",8467163
"1927",8467275
"1928",8467397
"1929",8467413
"1930",8467387
"1931",8467419
"1932",8467409
"1933",8467411
"1934",8467429
"1935",8467445
"1936",8467453
"1937",8465287
"1938",8465269
"1939",8465105
"1940",8464759
"1941",8465057
"1942",8464969
"1943",8465489
"1944",8464993
"1945",8465491
"1946",8465795
"1947",8466067
"1948",8465793
"1949",8465799
"1950",8465225
"1951",8465233
"1952",8468859
"1953",8467605
"1954",932080032
"1955",8476554
"1956",8476502
"1957",8476568
"1958",8476506
"1959",8476790
"1960",8477214
"1961",8476126
"1962",8476758
"1963",8474834
"1964",8474804
"1965",8474866
"1966",8475248
"1967",8475260
"1968",8468249
"1969",8468875
"1970",8468429
"1971",8468881
"1972",8467329
"1973",8467415
"1974",8467425
"1975",8467433
"1976",8467651
"1977",8465227
"1978",8476760
